"x","y","treecover","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B7","NDVI","kNDVI","SAVI","NDWI","EVI","Greenness","Brightness"
-98.9860200066156,18.9941064982813,10,0.0446950010955334,0.0669699981808662,0.0630374997854233,0.210272505879402,0.138359993696213,0.0868524983525276,0.538710653781891,1,0.285593748092651,-0.516885042190552,0.293698161840439,0.0897326916456223,0.262980401515961
-98.8884629667602,18.948022924206,0,0.0559699982404709,0.0793450027704239,0.0834975019097328,0.260129988193512,0.187282502651215,0.112042501568794,0.514023125171661,1,0.314058899879456,-0.532542884349823,0.329208999872208,0.110450342297554,0.33539891242981
-99.2563230756072,18.9795537906786,0,0.0743125006556511,0.0995712503790855,0.112963750958443,0.242145001888275,0.194844990968704,0.14868625998497,0.36377939581871,1,0.226604953408241,-0.417228490114212,0.237015247344971,0.0681751295924187,0.359322220087051
-98.9682333639901,18.9841351986276,0,0.0469225011765957,0.0752749964594841,0.0797849968075752,0.317494988441467,0.2474524974823,0.135499998927116,0.598343729972839,1,0.397384315729141,-0.616696774959564,0.411466211080551,0.159798324108124,0.395830303430557
-99.3843330035942,19.2016173289129,0,0.0522575005888939,0.0824524983763695,0.0996950045228004,0.252815008163452,0.234321236610413,0.156345009803772,0.434370636940002,1,0.269416183233261,-0.50813901424408,0.262361824512482,0.0977772921323776,0.367498397827148
-99.3511851696102,19.2388075816755,0,0.0159575007855892,0.0284975003451109,0.0245099999010563,0.168665006756783,0.0922975018620491,0.0410649999976158,0.746240437030792,1,0.311945050954819,-0.710923731327057,0.301316320896149,0.0999312698841095,0.17172709107399
-98.9714672990129,18.9938370036961,4,0.0414500012993813,0.0814625024795532,0.0835250020027161,0.275502502918243,0.197897493839264,0.0996399968862534,0.534715294837952,1,0.33522355556488,-0.543582677841187,0.327432870864868,0.132078394293785,0.340781331062317
-99.0302171185943,19.0194389892935,7,0.0333237498998642,0.0552550032734871,0.0567125007510185,0.21340748667717,0.17620000243187,0.105401247739792,0.58009397983551,1,0.305202424526215,-0.588666021823883,0.300468772649765,0.102678515017033,0.276830941438675
-99.0746837251582,19.2900115528703,5,0.0732399970293045,0.0907574966549873,0.0803349986672401,0.249459996819496,0.200289994478226,0.116415001451969,0.512818574905396,1,0.30572310090065,-0.466473668813705,0.357657939195633,0.0917614176869392,0.347282946109772
-99.2689893211133,18.9752418773148,19,0.0280850008130074,0.0529999993741512,0.0477475002408028,0.284082502126694,0.188327506184578,0.0880350023508072,0.712217092514038,1,0.426171809434891,-0.685536921024323,0.434461712837219,0.163963168859482,0.31339356303215
-99.43661495313,19.3468749103551,0,0.037297498434782,0.0583349987864494,0.056987501680851,0.251027494668961,0.187887504696846,0.106982499361038,0.629969298839569,1,0.360216081142426,-0.622869610786438,0.369396984577179,0.12763537466526,0.306904405355453
-99.2846200070569,19.2180564986123,9,0.0481187477707863,0.0763199999928474,0.0806237459182739,0.241292506456375,0.215552508831024,0.139624997973442,0.499101102352142,1,0.293221056461334,-0.519414365291595,0.294449687004089,0.100039161741734,0.338942110538483
-98.8499252410715,19.3409460294799,0,0.103710003197193,0.130137503147125,0.151284992694855,0.246105000376701,0.244757503271103,0.199987500905991,0.238606929779053,0.999977290630341,0.158492982387543,-0.308225393295288,0.172275990247726,0.0316645279526711,0.430575400590897
-98.9418228946369,19.0717209388292,0,0.047664999961853,0.0726212486624718,0.084817498922348,0.200097501277924,0.209585011005402,0.167510002851486,0.40461191534996,1,0.220304116606712,-0.467427521944046,0.213242188096046,0.0646339654922485,0.318122357130051
-99.0843855302267,19.0703734659031,7,0.0302575007081032,0.0518999993801117,0.0422750003635883,0.194020003080368,0.150955006480217,0.0854225009679794,0.642184555530548,1,0.309139013290405,-0.577911496162415,0.310764700174332,0.0967073142528534,0.242675438523293
-99.4050840866574,19.2654875456138,0,0.0522162467241287,0.0801837518811226,0.0988562554121017,0.241925001144409,0.250312507152557,0.175870001316071,0.419825732707977,1,0.255242496728897,-0.502132415771484,0.247791171073914,0.0885321721434593,0.37227264046669
-99.4231402238682,18.990333574088,0,0.0528899990022182,0.079867497086525,0.0806099995970726,0.292992502450943,0.204607501626015,0.121172502636909,0.568471848964691,1,0.364666700363159,-0.571595251560211,0.384757190942764,0.136433988809586,0.362066268920898
