treecover,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,NDVI,SAVI,EVI,Brightness,Greenness
0,0.088200003,0.116882503,0.143859997,0.203865007,0.219595,0.153952494,0.172564551,0.106175371,0.106730603,0.372306973,0.021016218
0,0.07203,0.1138025,0.135609999,0.259579986,0.284824997,0.213929996,0.313697189,0.207726836,0.20216696,0.436712265,0.067943543
0,0.056850001,0.077639997,0.077997498,0.289389998,0.197072506,0.121200003,0.575393856,0.365567595,0.397055805,0.356692761,0.132320583
0,0.049370002,0.079083748,0.090620004,0.26924625,0.203163743,0.135018751,0.496368438,0.311605871,0.309536517,0.351801425,0.115874432
0,0.097632498,0.11603,0.128515005,0.153072506,0.173120007,0.164759994,0.087210901,0.047130041,0.051508334,0.321909636,-0.022171706
0,0.100685,0.125324994,0.140615001,0.192012504,0.184037507,0.17114,0.154519707,0.092593931,0.100341454,0.35811317,-0.001567548
0,0.068427503,0.096587501,0.099365003,0.275914997,0.276657492,0.167455003,0.470448703,0.3025603,0.324803442,0.415501922,0.103927158
0,0.071342498,0.093012497,0.123908751,0.18571499,0.239573747,0.189867496,0.199617252,0.114509188,0.110835478,0.358292729,0.023741875
0,0.047376253,0.075371251,0.090248749,0.30044499,0.196481258,0.134949997,0.538007677,0.353987396,0.353481174,0.363721788,0.140016258
0,0.035207499,0.054952499,0.056877501,0.274787486,0.165997505,0.099887498,0.657018363,0.393024802,0.402941167,0.305758625,0.146274179
5,0.027865,0.054869998,0.046565,0.328660011,0.181507498,0.100189999,0.751802266,0.483467132,0.504078627,0.337147474,0.193490908
0,0.064604998,0.096931249,0.122286253,0.32822001,0.233565003,0.163275003,0.457116306,0.324985385,0.326381624,0.427280128,0.134410545
16,0.029899999,0.03892,0.03984125,0.129243746,0.102871247,0.061786249,0.528742909,0.20042856,0.195365548,0.173124298,0.054053459
0,0.063862503,0.079455003,0.094992504,0.195779994,0.173752502,0.116250001,0.346619755,0.191181704,0.195815459,0.300632507,0.054356843
15,0.0346025,0.056079999,0.050140001,0.228835002,0.158517495,0.079922497,0.640541255,0.344096422,0.351718545,0.270555139,0.117929339
0,0.042962499,0.066447496,0.081682503,0.231254995,0.184037507,0.113087498,0.477962822,0.275985211,0.267259568,0.307494849,0.099803835
0,0.052697498,0.085450001,0.111354999,0.247315004,0.226497501,0.150982499,0.379067123,0.237506852,0.223586991,0.364038616,0.089811862
0,0.051240001,0.083470002,0.10932,0.264144987,0.192947507,0.134812504,0.414563596,0.265880704,0.252032369,0.351513267,0.103948206
17,0.0432925,0.064055003,0.074890003,0.235558748,0.190555006,0.130426243,0.517537117,0.297369957,0.295302451,0.313866317,0.102685228
0,0.090977497,0.104534999,0.121557496,0.130879998,0.127882496,0.127662495,0.036929939,0.018584603,0.01978638,0.271134138,-0.026969951
0,0.057963748,0.095349997,0.116469994,0.313205004,0.257861257,0.169861257,0.457869351,0.31742546,0.31182304,0.427110642,0.130042225
0,0.119137503,0.146555007,0.172900006,0.227569997,0.237855002,0.220255002,0.136514574,0.091069095,0.099658094,0.438958734,-0.004528344
0,0.075082503,0.101592503,0.100382499,0.265107512,0.185605004,0.123510003,0.450696349,0.285488576,0.315738469,0.35986951,0.091234833
0,0.051514998,0.081641249,0.103737503,0.254574984,0.219471246,0.160538748,0.420966297,0.263605893,0.252974778,0.362364829,0.096499637
0,0.090620004,0.114077501,0.139019996,0.201967493,0.185110003,0.163220003,0.184603542,0.112274259,0.116016217,0.354342908,0.015822895
0,0.076925002,0.119357497,0.150460005,0.261395007,0.217449993,0.182717502,0.269354492,0.18248789,0.17473188,0.406054258,0.060974061
0,0.062446248,0.078850001,0.104658753,0.19611001,0.280466259,0.227556258,0.304058373,0.171306491,0.168640181,0.377880037,0.041688953
0,0.302177489,0.363804996,1.602212548,0.39210251,0.408712506,0.381707489,-0.606779754,-0.727720857,-0.346179068,1.229334474,-0.459535986
0,0.052395001,0.083332501,0.096367501,0.223142505,0.177987501,0.132942498,0.396779448,0.23204416,0.225036129,0.317238063,0.076424569
0,0.069775,0.099749997,0.128900006,0.181012496,0.200729996,0.155959994,0.168152273,0.096515037,0.091035724,0.332263201,0.020966336
8,0.0366925,0.056299999,0.048434999,0.242777497,0.158435002,0.084404998,0.667356312,0.368439257,0.386153758,0.279670089,0.126509994
0,0.030972499,0.0608375,0.063917503,0.303525001,0.176282495,0.100052498,0.652095199,0.414334387,0.411771357,0.328839183,0.166787148
0,0.056863748,0.08183375,0.094373748,0.240247503,0.229467496,0.164429992,0.435936928,0.262167573,0.264261782,0.359914869,0.085973844
0,0.082672499,0.095157497,0.091582499,0.229550004,0.230072498,0.15343,0.429627955,0.252031505,0.297600001,0.367313176,0.063777439
0,0.02521125,0.046812501,0.0453275,0.203754991,0.121158749,0.07952375,0.636044264,0.317243069,0.307832867,0.2289837,0.105429851
0,0.094167501,0.117899999,0.143942505,0.175375,0.191379994,0.167262495,0.09843649,0.057546362,0.058960672,0.347675711,-0.007900146
0,0.052862499,0.083222501,0.102334999,0.210272506,0.220860004,0.174412504,0.345281243,0.199242875,0.188990876,0.341567159,0.061312623
0,0.192452505,0.234390005,0.261889994,0.301792502,0.344610006,0.317990005,0.07078898,0.056270327,0.069772378,0.6392048,-0.04598007
0,0.040955,0.064494997,0.071232498,0.215607494,0.201142505,0.133520007,0.503329396,0.275230676,0.270195156,0.306583911,0.090772189
5,0.0333375,0.060644999,0.048105001,0.268077493,0.198887497,0.085725002,0.695713699,0.404270798,0.420862645,0.314126074,0.148854956
0,0.0510475,0.075976253,0.094470002,0.249033749,0.224600002,0.178716242,0.449962318,0.274860203,0.269651115,0.36064443,0.093917929
0,0.031495001,0.0489025,0.052450001,0.169682503,0.145895004,0.094525002,0.527759314,0.243513137,0.234808758,0.231047139,0.074175514
20,0.053550001,0.068510003,0.0761825,0.185715005,0.150955006,0.117707498,0.4182266,0.215644181,0.220620826,0.27003631,0.058517508
0,0.112565003,0.139899999,0.140312493,0.271927506,0.241457507,0.175209999,0.319267929,0.216415107,0.259173453,0.442298383,0.050484739
13,0.048022501,0.074835002,0.074780002,0.217285007,0.196384996,0.12703,0.487922221,0.269873679,0.272831619,0.311211407,0.08538577
0,0.03441,0.052779999,0.05993,0.243272498,0.171360001,0.097494997,0.604686618,0.342396528,0.340841711,0.290379018,0.12442214
0,0.039676249,0.072854996,0.06192375,0.350825012,0.185660005,0.096216246,0.699944615,0.474776745,0.506917,0.366186351,0.195434988
0,0.0509375,0.083222501,0.087705001,0.334572494,0.238515005,0.1180925,0.584609628,0.401507407,0.417352408,0.404112399,0.168176785
0,0.102486253,0.130591244,0.15062499,0.204648748,0.234389991,0.221464992,0.152062342,0.094748184,0.100809269,0.405500412,-0.002356343
0,0.043595001,0.076375,0.084102497,0.267912507,0.20623,0.116965003,0.522165298,0.323603481,0.317886114,0.343776375,0.124070704
0,0.08061,0.093369998,0.099392503,0.130962506,0.112070002,0.097357497,0.137049347,0.064838335,0.070296623,0.242731303,-0.008116501
2,0.045272499,0.071232498,0.067244999,0.283670008,0.164100006,0.099117503,0.616744816,0.381515801,0.401501954,0.322081208,0.140298814
0,0.0306975,0.045162499,0.04002,0.206697494,0.151339993,0.082039997,0.675580382,0.33482039,0.342510641,0.246963367,0.108574428
0,0.04981,0.071081251,0.080912501,0.181191251,0.186540008,0.154145002,0.382591814,0.197372243,0.193874076,0.292763174,0.051731203
0,0.077007502,0.102898747,0.129271254,0.218027502,0.245857507,0.205226243,0.25556168,0.157128021,0.156691492,0.389470756,0.03789505
0,0.040432502,0.058995001,0.080224998,0.196357504,0.18863,0.143667504,0.419883788,0.224314556,0.211232394,0.29231146,0.073014036
0,0.0332825,0.0541825,0.041285001,0.299454987,0.179719999,0.082012497,0.757674456,0.460612059,0.497419626,0.317315549,0.174185708
0,0.03065625,0.051185001,0.045575,0.244716257,0.150803745,0.084638752,0.686004996,0.377976954,0.386458606,0.27175805,0.132572472
0,0.062542498,0.075577497,0.081077501,0.213269994,0.180352494,0.120017499,0.449103504,0.249624684,0.268538475,0.308521628,0.072525822
6,0.039662499,0.066337503,0.055475,0.19754,0.189510003,0.097274996,0.56148845,0.282992363,0.288065851,0.278945148,0.087974563
0,0.064632498,0.091169998,0.1161125,0.222619995,0.228670001,0.161844999,0.314429522,0.190479383,0.185611174,0.362077415,0.060916882
0,0.094332501,0.116896249,0.126493752,0.181576252,0.187846243,0.173229992,0.178798646,0.102248259,0.111679822,0.344953716,0.00034456
10,0.066777498,0.099777497,0.077282503,0.218164995,0.190500006,0.088420004,0.47684443,0.265666485,0.29821986,0.318141013,0.07549718
0,0.052505001,0.08411625,0.099914998,0.323297501,0.246160001,0.176323757,0.527825892,0.362943262,0.365242809,0.417250246,0.145623729
0,0.058940001,0.087553754,0.097673751,0.280094981,0.225301266,0.147819996,0.482891291,0.31173569,0.320242316,0.380542547,0.114013895
0,0.052917499,0.071232498,0.076044999,0.244427502,0.187144995,0.108329996,0.525419533,0.307839394,0.322864711,0.319890589,0.105490938
0,0.076099999,0.098168746,0.113018751,0.224022508,0.204786256,0.161074996,0.32934767,0.198921651,0.208436623,0.357033759,0.053008258
0,0.0476375,0.07534375,0.088667497,0.278197497,0.232932508,0.156166255,0.516620576,0.32795763,0.326118857,0.373409659,0.123460397
0,0.038205002,0.061634999,0.064357497,0.231419995,0.2439325,0.144079998,0.564824939,0.314904302,0.313784838,0.334937334,0.108068056
3,0.046069998,0.0607825,0.070490003,0.240274996,0.165144995,0.078960001,0.546345294,0.314119995,0.32212621,0.293065876,0.113770813
0,0.047898751,0.064041249,0.068289995,0.214699998,0.16628626,0.118133746,0.517368138,0.280482531,0.28930223,0.287769705,0.087130383
0,0.083085001,0.099722497,0.112675004,0.171607494,0.139322504,0.114984997,0.20730257,0.112712875,0.120317534,0.289547294,0.013763824
4,0.030285001,0.055997498,0.04985125,0.289733738,0.183075011,0.094538748,0.706398964,0.42857334,0.440408736,0.317611694,0.163919523
0,0.081215002,0.101592503,0.130769998,0.197044998,0.238295004,0.207770005,0.202171966,0.120090239,0.120714873,0.376468629,0.019208327
0,0.0674925,0.095129997,0.125737503,0.225466251,0.286942482,0.213407502,0.283962637,0.175743029,0.169181168,0.408272862,0.053331908
0,0.043430001,0.056299999,0.055199999,0.249679998,0.172845006,0.086302496,0.637890339,0.362439126,0.38736251,0.296451956,0.126789197
0,0.0379025,0.055021249,0.056231249,0.203095004,0.154928744,0.09503375,0.566328168,0.290119857,0.292274624,0.260290146,0.09299352
0,0.040542498,0.064618751,0.073157504,0.24000001,0.214796245,0.140931249,0.532775044,0.307767868,0.303377301,0.328950197,0.107898444
0,0.074340001,0.094442502,0.115809999,0.224985003,0.246820003,0.180490002,0.320353895,0.194771022,0.200351253,0.381522089,0.054810658
0,0.065870002,0.113554999,0.133740008,0.403968751,0.331506252,0.204937488,0.502555966,0.390613556,0.394521296,0.535842776,0.182005614
0,0.103517503,0.126122504,0.143502504,0.182387501,0.206835002,0.201719999,0.119319394,0.070623808,0.07672523,0.372463495,-0.01468465
0,0.060122501,0.079372503,0.095789999,0.206890002,0.193167493,0.135664999,0.367054313,0.207616985,0.208722979,0.318766445,0.062366009
0,0.080307499,0.111189999,0.125269994,0.287519991,0.266262501,0.172377497,0.393057019,0.26662758,0.282304764,0.435198158,0.093182012
0,0.044062499,0.078465,0.085340001,0.330832511,0.232960001,0.134592503,0.589881599,0.401931703,0.405798554,0.396966696,0.167600542
0,0.05091,0.067850001,0.088804998,0.218659997,0.176612496,0.123455003,0.422340751,0.24122718,0.237019643,0.304942936,0.081501171
0,0.072483748,0.109760001,0.144905001,0.257489979,0.292126238,0.21005249,0.279787242,0.187143624,0.177770406,0.440442145,0.065831475
0,0.035056248,0.052945003,0.05537875,0.189606249,0.164993748,0.106996253,0.547900915,0.270262152,0.266545057,0.257911563,0.084211402
6,0.056905001,0.077722497,0.081847496,0.187199995,0.184064999,0.124004997,0.391575843,0.205486327,0.210452884,0.294750184,0.055560362
0,0.117652498,0.141935006,0.167345002,0.2130775,0.241017506,0.231447503,0.120215021,0.077915713,0.085657179,0.430875242,-0.013259975
0,0.036307499,0.066722497,0.083580002,0.274402499,0.188382506,0.097329997,0.533049762,0.333612561,0.317281038,0.328361839,0.137267187
0,0.076251253,0.093658745,0.102114998,0.174522504,0.145537496,0.122409999,0.261741459,0.139848068,0.148946419,0.287575126,0.023259562
0,0.068674996,0.091362499,0.101963751,0.231021255,0.20708251,0.14171499,0.387577534,0.232400656,0.243001983,0.349722683,0.070597157
0,0.056905001,0.090647496,0.105772503,0.239779994,0.226744995,0.175209999,0.387806475,0.237727687,0.23142606,0.366221547,0.078051195
0,0.050689999,0.081435002,0.101977497,0.249789998,0.222014993,0.129972503,0.420199424,0.260304302,0.249433845,0.354307234,0.099749409
0,0.041972499,0.065540001,0.077034995,0.186540008,0.195738763,0.146197498,0.415460527,0.215116411,0.205226019,0.292502046,0.064522624
0,0.043705001,0.074546248,0.065787502,0.388472497,0.185123742,0.083992496,0.710353076,0.507228136,0.554285407,0.388219297,0.221156046
0,0.098952502,0.127415001,0.140037507,0.178262502,0.192837507,0.182717502,0.120091088,0.070069037,0.074872062,0.356649458,-0.012274085
0,0.068345003,0.091032498,0.117817499,0.198447496,0.206147507,0.166960001,0.254944414,0.148168787,0.144730091,0.340324312,0.038125932
0,0.033034999,0.051075,0.047555,0.193827495,0.144354999,0.0741475,0.605978072,0.295945406,0.296965033,0.239803746,0.095230274
0,0.083992504,0.106707498,0.126314998,0.193745002,0.183872506,0.161762506,0.210679263,0.123338543,0.127544925,0.339789867,0.019041432
0,0.05443,0.081187502,0.079400003,0.237800002,0.185192496,0.1161125,0.499369472,0.290748894,0.303221732,0.321163476,0.094924033
5,0.051542498,0.0719475,0.084020004,0.202325001,0.197842494,0.138153747,0.413155437,0.225673839,0.224083498,0.30933854,0.068828478
0,0.032443751,0.046853751,0.049823754,0.168898761,0.119536251,0.079248749,0.544411302,0.248513862,0.243106842,0.213448122,0.074874528
3,0.059379999,0.070655003,0.076842502,0.206312507,0.193525001,0.125682503,0.457240731,0.247977734,0.264869362,0.308224529,0.07169719
14,0.039360002,0.0629825,0.071314998,0.213847503,0.201004997,0.114242502,0.499829054,0.272298723,0.264627814,0.30078578,0.094167672
7,0.046069998,0.070902497,0.081517503,0.224352494,0.197237507,0.117184997,0.466979414,0.265864819,0.261041731,0.313779473,0.09244857
4,0.05969625,0.09052375,0.105772495,0.233455002,0.227569997,0.153856248,0.376391977,0.228214353,0.224734887,0.360419422,0.075895794
0,0.110777497,0.139927506,0.15783,0.216295004,0.239202499,0.221245006,0.156271309,0.100326046,0.109695069,0.423137903,-0.002309599
0,0.042976249,0.069004998,0.076498747,0.265850008,0.19725126,0.156977504,0.553094625,0.337184429,0.337519556,0.340854615,0.118916869
0,0.106569998,0.127772495,0.147709996,0.239917502,0.241237506,0.208347499,0.237876594,0.155821294,0.173726976,0.426498502,0.025421787
0,0.032622501,0.051803749,0.048407499,0.207013756,0.145069987,0.080170006,0.62095952,0.314936042,0.316506088,0.248920426,0.103561081
0,0.076650001,0.097467497,0.104809999,0.199272498,0.302754998,0.254465014,0.310647607,0.176217929,0.188433945,0.407969177,0.028710624
5,0.049177501,0.065622501,0.075632498,0.185797498,0.168527499,0.10503,0.421393871,0.217022583,0.216730326,0.273603499,0.065571934
0,0.062047504,0.089341253,0.113458753,0.19016999,0.245211244,0.217683747,0.252648145,0.143184096,0.136441872,0.360220343,0.031358123
1,0.045850001,0.062652498,0.0629825,0.244399995,0.1775475,0.0917475,0.590201139,0.337047487,0.354768962,0.302192867,0.117300995
0,0.047225002,0.081393749,0.1094025,0.291287482,0.263663739,0.172831252,0.453929454,0.302909404,0.285351843,0.407234073,0.125368938
3,0.0531375,0.079290003,0.073679999,0.205569997,0.211125001,0.127277493,0.472300798,0.253878742,0.263966084,0.315541804,0.07454218
0,0.082741246,0.134193748,0.183941245,0.25519374,0.271363765,0.232382506,0.162256479,0.113805518,0.102475464,0.456313074,0.035761748
0,0.040240001,0.059407499,0.0618825,0.249514997,0.1513125,0.073597498,0.602549791,0.346869141,0.355631292,0.284434408,0.126222089
0,0.043375,0.065760002,0.08072,0.240302503,0.198915005,0.125902504,0.49710691,0.291555643,0.285109282,0.322207391,0.105517246
0,0.072085001,0.105635002,0.134812504,0.25805375,0.243437499,0.183721244,0.313697726,0.207043186,0.2018639,0.406701565,0.070985124
0,0.040624999,0.072167501,0.079592504,0.273714989,0.221437499,0.144877493,0.549443424,0.34124127,0.335484624,0.355992109,0.128450081
0,0.051844999,0.076663747,0.082039997,0.214906245,0.165419996,0.123290002,0.447442085,0.250078827,0.251963466,0.297978312,0.077144116
0,0.048544999,0.080004998,0.068537503,0.347250015,0.209254995,0.115699999,0.670324385,0.456512839,0.499704182,0.388022572,0.182874843
0,0.058224998,0.073322497,0.088474996,0.166712493,0.185385004,0.125517502,0.306588292,0.155400142,0.155125409,0.285670429,0.039026231
0,0.1246925,0.163385004,0.19743,0.242667496,0.268710017,0.263154984,0.102789715,0.07218001,0.075797364,0.485848576,-0.012827343
0,0.0322375,0.057826251,0.0564375,0.248346254,0.158682495,0.085216247,0.62965548,0.357690036,0.356657326,0.283800811,0.130189195
0,0.046069998,0.06081,0.070490003,0.240302503,0.170094997,0.086604998,0.546385467,0.314160228,0.322171658,0.29702878,0.112823747
19,0.035069998,0.048572499,0.041477501,0.221300006,0.158517495,0.077447496,0.684314668,0.353620499,0.372414351,0.261379838,0.116958268
0,0.089162499,0.108274996,0.125929996,0.156179994,0.160799995,0.143282503,0.107227676,0.058016133,0.060838684,0.306414545,-0.00986104
0,0.059393749,0.089231253,0.113114998,0.179554999,0.18937251,0.158641249,0.227013364,0.125726983,0.117568627,0.313521206,0.031174149
0,0.049672499,0.076925002,0.087017499,0.216680005,0.194707498,0.114600003,0.426946223,0.241998717,0.23726137,0.312788159,0.082152963
5,0.057234999,0.084611252,0.112056255,0.218838751,0.238886252,0.190073758,0.3227081,0.192772537,0.182607368,0.363844156,0.060728669
0,0.037187502,0.063560002,0.070971251,0.222592503,0.17360124,0.108591251,0.516484916,0.286595613,0.276779354,0.289716929,0.10035523
0,0.039414998,0.063862503,0.065897502,0.254437506,0.176255003,0.100052498,0.58857131,0.344749391,0.348062694,0.306860328,0.125340939
1,0.075852498,0.095184997,0.1180925,0.156592503,0.170534998,0.165144995,0.140160561,0.074546434,0.074252442,0.303316027,-2.49E-05
5,0.052065,0.074890003,0.078327499,0.158572495,0.187034994,0.128955007,0.338729411,0.163343057,0.162039086,0.277037501,0.038507175
0,0.095624998,0.128487498,0.135169998,0.210822493,0.212994993,0.173120007,0.218653575,0.134136826,0.144966483,0.380533308,0.01766384
0,0.095377497,0.117652498,0.138689995,0.226030007,0.20645,0.185275003,0.239471406,0.151505709,0.162603319,0.385890424,0.027711332
0,0.133025005,0.161184996,0.193580002,0.227294996,0.246407494,0.225865006,0.080106907,0.054917868,0.060591076,0.461150169,-0.02202023
0,0.051638752,0.070118755,0.074436247,0.236479998,0.188382506,0.11497125,0.521181345,0.299741954,0.312630981,0.315911919,0.100067578
0,0.039552499,0.061497498,0.081325002,0.220392495,0.184917495,0.108467497,0.460919559,0.260192961,0.246276855,0.29790619,0.096002467
5,0.0597375,0.081187502,0.095844999,0.174329996,0.198612496,0.141137496,0.290496886,0.152858108,0.150773942,0.304709375,0.038006801
0,0.045134999,0.075824998,0.097989999,0.180957496,0.238955006,0.172432497,0.297430515,0.159768462,0.145009026,0.326970875,0.049195562
0,0.054636247,0.076306254,0.082754999,0.269452512,0.231048733,0.139006242,0.530078173,0.328612775,0.344152868,0.366164058,0.117701963
0,0.095721245,0.118491247,0.134303749,0.243162513,0.215607494,0.168527499,0.288393348,0.186090514,0.204456374,0.396057904,0.044762291
0,0.103187501,0.128872499,0.151037499,0.190665007,0.224572495,0.218701243,0.115970783,0.070620276,0.074882828,0.392164201,-0.012892129
16,0.0695825,0.091940001,0.103902496,0.192644998,0.215387493,0.1866225,0.299252242,0.167113394,0.171424627,0.34205693,0.034229405
0,0.064054996,0.0940575,0.122382499,0.233125001,0.24353376,0.18765375,0.311505377,0.194169834,0.186183497,0.38274318,0.062953763
0,0.037655,0.054512501,0.063340001,0.1997675,0.161239997,0.099997498,0.518523812,0.2681683,0.262887359,0.264463305,0.088453926
0,0.105882503,0.123180002,0.142182499,0.168252498,0.182717502,0.172707498,0.083978929,0.048251864,0.053107459,0.346806526,-0.021919429
0,0.040295001,0.062844999,0.067052498,0.241402507,0.203067496,0.130522504,0.565236449,0.323487401,0.324914932,0.319366902,0.112107784
0,0.116167501,0.146142498,0.159232497,0.222619995,0.247040004,0.249074996,0.165999964,0.1078199,0.121268556,0.440556437,-0.006922243
0,0.056960002,0.071397498,0.097577497,0.223967493,0.202765003,0.138029993,0.393070966,0.230766416,0.228597566,0.33043775,0.078267701
5,0.0421375,0.064439997,0.064494997,0.250202507,0.180875003,0.099832498,0.590114355,0.341919869,0.351414949,0.307828605,0.12148007
7,0.0387825,0.048765,0.060232501,0.301957488,0.169104993,0.139432505,0.667398334,0.420542449,0.44030574,0.33086592,0.157704115
5,0.039497498,0.060672499,0.059269998,0.181700006,0.180765003,0.098897502,0.508071542,0.247844055,0.246618152,0.26544863,0.075863332
13,0.05755125,0.082865,0.099007502,0.199808747,0.202586249,0.153663754,0.337335229,0.189282417,0.184994519,0.323684394,0.054419421
0,0.055722497,0.086907499,0.101235002,0.23896876,0.231227487,0.159411252,0.404856652,0.245893493,0.241052866,0.362119704,0.083529703
0,0.110035002,0.137617499,0.148782507,0.185495004,0.196879998,0.189922497,0.109826408,0.066007711,0.07325343,0.374847353,-0.018992243
0,0.0387825,0.066035002,0.068894997,0.238955006,0.213819996,0.128487498,0.552411914,0.31576407,0.312275946,0.323818445,0.111125253
3,0.029267499,0.059187502,0.0432375,0.257214993,0.169462502,0.077255003,0.712184131,0.400981009,0.412404448,0.287711889,0.143993765
0,0.094043747,0.115631253,0.124541253,0.189592496,0.19857125,0.181562498,0.207081363,0.119853601,0.132055655,0.355350345,0.00657284
0,0.092682503,0.120705001,0.1292025,0.227927506,0.206780002,0.180270001,0.276439965,0.17277135,0.188691154,0.382878423,0.033438064
0,0.063601248,0.09612,0.124417499,0.229082495,0.249130011,0.185838759,0.29608202,0.183945507,0.174607173,0.383970201,0.059987433
0,0.083181247,0.106913753,0.136517495,0.190142497,0.231969997,0.188671246,0.164161518,0.097304218,0.096768916,0.370005429,0.013113859
0,0.037545003,0.055915002,0.054485001,0.189675003,0.142003745,0.086192496,0.553694308,0.272501886,0.273664534,0.244129211,0.084253177
4,0.038466249,0.057276249,0.058018751,0.218591243,0.16617626,0.096656248,0.580501437,0.310141176,0.314058095,0.276403129,0.103505559
0,0.050469998,0.0850375,0.1004925,0.2790775,0.228807494,0.136215001,0.470492929,0.304555058,0.2969473,0.375730067,0.120074578
0,0.1248025,0.150020003,0.166299999,0.194020003,0.168830007,0.151092499,0.076931626,0.048330862,0.055183899,0.373907834,-0.02422099
0,0.03001,0.050593749,0.049273752,0.232533753,0.15920499,0.08846125,0.650302052,0.351608306,0.351584345,0.270587415,0.12320821
0,0.046015002,0.064797498,0.07412,0.224352494,0.167345002,0.094222501,0.503337801,0.282224804,0.283680201,0.290332347,0.097694121
0,0.135114998,0.164443746,0.180105001,0.224710003,0.234376252,0.233083755,0.110186137,0.073946059,0.086311489,0.452746123,-0.024294484
5,0.028057501,0.061057501,0.064247496,0.215085,0.181617498,0.117432497,0.53999269,0.290320575,0.271263391,0.284173667,0.101486839
0,0.0610025,0.0828375,0.1049475,0.276244998,0.251219988,0.188052505,0.449372679,0.29158923,0.295664459,0.40092957,0.104116343
0,0.033255,0.062267501,0.068070002,0.266180009,0.185907498,0.112702496,0.592700064,0.356206179,0.347515672,0.317973226,0.135498077
0,0.092201248,0.115658745,0.133794993,0.209241256,0.223582506,0.202723742,0.219936714,0.13424024,0.142836347,0.384921372,0.017455783
9,0.0465925,0.086549997,0.074422501,0.337982506,0.249872506,0.143749997,0.639080524,0.433294415,0.459140182,0.411403418,0.172316879
0,0.072195001,0.084982499,0.094855003,0.137975007,0.118450001,0.102252498,0.185199514,0.088260584,0.092481196,0.243090138,0.004526502
0,0.064082503,0.092242502,0.102775,0.283394992,0.192892507,0.117514998,0.467721462,0.305731386,0.318121493,0.365567535,0.113746643
20,0.053907499,0.0651825,0.082232498,0.174797505,0.169709995,0.134069994,0.360133082,0.183410838,0.183096007,0.277596086,0.048133004
0,0.109677501,0.134757504,0.149057493,0.171745002,0.195999995,0.207742497,0.070721112,0.041460965,0.045611884,0.369155765,-0.031420462
0,0.106789999,0.127607495,0.114847504,0.135142505,0.137727499,0.116827503,0.081183247,0.040590543,0.049582116,0.288405627,-0.033408161
0,0.058197498,0.086989999,0.128102496,0.215813756,0.212761253,0.200867504,0.255036682,0.155900404,0.141657352,0.356882989,0.048727881
0,0.0475825,0.05971,0.058087502,0.224820003,0.164952502,0.1138025,0.589353383,0.31944865,0.342654645,0.287478805,0.099260136
1,0.056905001,0.071397498,0.07423,0.268572509,0.20205,0.113417499,0.566922665,0.345886201,0.377462298,0.343284249,0.121624567
0,0.0520375,0.076980002,0.098595001,0.249762505,0.268379986,0.194570005,0.43394357,0.267282665,0.26044479,0.388256669,0.093312226
0,0.080142498,0.105827503,0.14034,0.232685,0.255894989,0.197732493,0.247557133,0.158663839,0.156659663,0.407028437,0.045133784
3,0.070710003,0.083910003,0.086907499,0.234885007,0.189895004,0.134784997,0.459853798,0.270100117,0.301747352,0.336165994,0.078195795
0,0.104149997,0.13594,0.154035002,0.225315005,0.228972495,0.218797505,0.187900364,0.121589817,0.130225077,0.417111039,0.009459299
0,0.064109996,0.091596246,0.112551257,0.236081243,0.260982513,0.204813749,0.354327232,0.218345374,0.2158764,0.392811507,0.066841222
0,0.063807502,0.092215002,0.101180002,0.245802507,0.194460005,0.172735006,0.416800559,0.25612542,0.263078928,0.355033726,0.077320918
0,0.031550001,0.057950001,0.062762499,0.292112499,0.149195001,0.079620004,0.646283925,0.402427256,0.400384068,0.304009497,0.1606417
0,0.049865,0.075494997,0.077310003,0.267280012,0.13583,0.086769998,0.551292837,0.337388575,0.349942267,0.302685708,0.121874496
0,0.067561254,0.108728752,0.144107491,0.285705,0.260116249,0.180118755,0.329440206,0.228429139,0.215371773,0.431491137,0.09212096
6,0.041711248,0.06648875,0.069389999,0.252484977,0.207261249,0.125613749,0.568838835,0.334165752,0.337566823,0.329172552,0.119047821
0,0.046289999,0.072442502,0.0742025,0.250752509,0.217889994,0.130879998,0.543305993,0.321017534,0.327237159,0.339883745,0.112428539
0,0.0586375,0.086467497,0.087072499,0.263127506,0.181370005,0.115562499,0.502727032,0.310612231,0.327049822,0.3390643,0.107288659
0,0.087622501,0.1092375,0.134922504,0.17662625,0.200894997,0.181301251,0.133859456,0.077081777,0.078449927,0.347562373,-0.000485504
2,0.023258749,0.042962499,0.0388375,0.207522511,0.121859998,0.062459998,0.68470937,0.339015365,0.333078146,0.224292874,0.115136251
3,0.045657501,0.068070002,0.074642502,0.215002507,0.183982506,0.123400003,0.484593213,0.266626149,0.265747517,0.299904466,0.086316198
0,0.047912501,0.066200003,0.049095001,0.112015001,0.0086975,0.0025925,0.39054063,0.142759904,0.150204167,0.123588145,0.025249213
0,0.0266825,0.049589999,0.045822501,0.194267496,0.145840004,0.084899999,0.618288934,0.300865442,0.292425543,0.23885344,0.098046489
20,0.039414998,0.055199999,0.055557501,0.206890002,0.128460005,0.0696925,0.576620102,0.29772377,0.303972691,0.244799852,0.097406447
0,0.127882496,0.154942498,0.167757496,0.214754999,0.237332493,0.2218225,0.122865275,0.07988131,0.093087859,0.436756641,-0.019467833
