"point_id","cell_id","x","y","cover_class","canopy_cover","blue","green","red","nir","swir1","swir2","ndvi","savi","evi","Brightness","Greenness","spatial_fold"
1327,1109653,-99.4263890458686,19.2603737649288,2,24.4773845672607,0.042577501386404,0.0634225010871887,0.0786575004458427,0.238652497529984,0.206284999847412,0.120705001056194,0.504222989082336,0.293637037277222,0.287498891353607,0.107466876506805,0.322405487298965,1
1328,1207552,-99.098953124807,19.2490549923489,2,24.0043182373047,0.0688949972391129,0.0913074985146523,0.120374999940395,0.225012496113777,0.208237498998642,0.132942497730255,0.302956819534302,0.185661897063255,0.182862356305122,0.0625713542103767,0.350999921560287,2
1329,1766696,-99.1641708144341,19.1835678081366,2,22.9755878448486,0.0521750003099442,0.0721675008535385,0.066200003027916,0.208265006542206,0.144795000553131,0.0858625024557114,0.517606973648071,0.2751544713974,0.292518854141235,0.0827649980783463,0.270904928445816,5
1330,1029965,-99.1886948216905,19.2698060754121,2,39.4532699584961,0.0627624988555908,0.0811600014567375,0.10164750367403,0.21373750269413,0.174467504024506,0.100134998559952,0.355406880378723,0.206203207373619,0.207128554582596,0.0686116814613342,0.309998512268066,1
1331,2192354,-99.2213036665041,19.133711309868,2,21.481107711792,0.0373799987137318,0.0622675009071827,0.0723050013184547,0.207027494907379,0.188987493515015,0.118230000138283,0.482301533222198,0.259303629398346,0.247559264302254,0.0884691923856735,0.29077422618866,4
1332,1272194,-99.0488271319531,19.2415091439623,2,32.5186462402344,0.0504287481307983,0.0628587529063225,0.0707924962043762,0.141550004482269,0.144038751721382,0.109526246786118,0.33322349190712,0.148996114730835,0.148889273405075,0.0320283211767673,0.23563539981842,5
1333,3376149,-99.0685002366753,18.9951910930567,2,23.0757617950439,0.0348775014281273,0.0528349988162518,0.0623225010931492,0.203975006937981,0.205102503299713,0.118917502462864,0.53193324804306,0.277279734611511,0.269029498100281,0.093988373875618,0.290534019470215,5
1334,381169,-99.0895208143237,19.3458035484486,2,23.4904518127441,0.0512125007808208,0.070874996483326,0.0588300004601479,0.145372495055199,0.156372502446175,0.0860550031065941,0.423807233572006,0.184341490268707,0.194170549511909,0.0410867258906364,0.238643243908882,3
1335,2544553,-99.2231901286007,19.0924786383269,2,37.121826171875,0.0297074988484383,0.054237499833107,0.0470737516880035,0.316862493753433,0.153223752975464,0.0805274993181229,0.74130767583847,0.468417793512344,0.489990890026093,0.185116916894913,0.313373386859894,5
1336,3698419,-99.0711951825277,18.9574618511237,2,31.5580768585205,0.0405149981379509,0.0648524984717369,0.0678225010633469,0.252402514219284,0.182002499699593,0.097852498292923,0.576407253742218,0.337553739547729,0.340434193611145,0.123358517885208,0.309617668390274,2
1337,573329,-99.4150702732887,19.3231660032888,2,37.1726112365723,0.0331587493419647,0.063876248896122,0.0544850006699562,0.291562497615814,0.199767500162125,0.106212496757507,0.68510103225708,0.420326560735703,0.432692050933838,0.159744650125504,0.334261804819107,1
1338,803765,-99.351469551173,19.2962165447652,2,22.0341548919678,0.0474449992179871,0.0741475000977516,0.0747250020503998,0.209502503275871,0.176310002803802,0.112015001475811,0.474188804626465,0.257790297269821,0.258786380290985,0.0812623053789139,0.293382823467255,4
1339,3776502,-99.1210516807963,18.9482990352257,2,33.4402122497559,0.0327875018119812,0.055502500385046,0.0495349988341331,0.253667503595352,0.175705000758171,0.0761274993419647,0.673254668712616,0.381222367286682,0.391067057847977,0.139341935515404,0.291245877742767,3
1340,3831951,-99.0668832691639,18.94183116518,2,36.9796562194824,0.0372699983417988,0.0524775013327599,0.0469775013625622,0.22333499789238,0.161954998970032,0.0770350024104118,0.652420818805695,0.343414187431335,0.359715044498444,0.115082025527954,0.267990946769714,4
1341,1432926,-99.1587809227294,19.2226445229958,2,37.7841491699219,0.0529862493276596,0.0733499974012375,0.0913762450218201,0.19004625082016,0.182855010032654,0.145207494497299,0.350611656904221,0.189404591917992,0.18396133184433,0.0541849657893181,0.29948890209198,3
1342,2161022,-98.9798365181327,19.1374842340613,2,31,0.0403225012123585,0.0548425018787384,0.056121252477169,0.154750004410744,0.128748744726181,0.100850000977516,0.467720240354538,0.208115220069885,0.207367286086082,0.0534905306994915,0.222132846713066,4
1343,1687355,-98.8329619691792,19.1930001186198,2,20.2744216918945,0.0607274994254112,0.0710674971342087,0.0776399970054626,0.199767500162125,0.167125001549721,0.097962498664856,0.440245866775513,0.235643804073334,0.252298027276993,0.0686685740947723,0.286984950304031,2
1344,3260962,-99.0919462655909,19.0086658223185,2,20.2116832733154,0.0345750004053116,0.0510475002229214,0.056767500936985,0.256087481975555,0.178564995527267,0.0898225009441376,0.637100219726562,0.367814660072327,0.372594147920609,0.136923149228096,0.298402309417725,3
1345,2722519,-99.0313099839128,19.0717275552637,2,22.5580768585205,0.0323475003242493,0.0698575004935265,0.0742850005626678,0.216405004262924,0.192287504673004,0.118780001997948,0.488905698060989,0.269612610340118,0.250297874212265,0.095763124525547,0.298125386238098,3
1346,2230284,-98.9253986119151,19.1293993965042,2,36.8985176086426,0.04712875187397,0.0739549994468689,0.0877874940633774,0.204538747668266,0.220653742551804,0.188973754644394,0.39938685297966,0.221028745174408,0.211843907833099,0.0640379413962364,0.331246793270111,5
1347,956626,-99.1011090814889,19.2784299021396,2,29.7613773345947,0.0645774975419044,0.0816550031304359,0.0742575004696846,0.240522503852844,0.147599995136261,0.0833875015377998,0.528194308280945,0.306091845035553,0.34588497877121,0.0954632386565208,0.300864577293396,5
1348,147652,-99.3630578183381,19.3730225015574,2,28.6200389862061,0.0332550033926964,0.0642887502908707,0.0597099997103214,0.266166269779205,0.189303755760193,0.101881250739098,0.633541882038116,0.374976754188538,0.375371277332306,0.139609977602959,0.315701127052307,3
1349,3231020,-99.0962581789546,19.0121692519266,2,38.7351455688477,0.0398412495851517,0.0577712506055832,0.0674512535333633,0.193387508392334,0.183294996619225,0.117941245436668,0.482812643051147,0.248284384608269,0.242318257689476,0.0793028101325035,0.278647065162659,3
1350,1831902,-98.9620498755072,19.17602195975,2,39.6760520935059,0.0456575006246567,0.0718924999237061,0.0703250020742416,0.207522496581078,0.201114997267723,0.128817498683929,0.493787050247192,0.264571458101273,0.266497850418091,0.0816612541675568,0.305199295282364,5
1351,2439312,-99.0477491536122,19.1048753892477,2,29.8781719207764,0.0265449993312359,0.0445575006306171,0.0469225011765957,0.195477500557899,0.146830007433891,0.0745050013065338,0.612850666046143,0.300151526927948,0.29061758518219,0.101864032447338,0.236959040164948,2
1352,3383704,-98.8935982508573,18.994382609301,2,36.8551177978516,0.0342724993824959,0.0483249984681606,0.0424400009214878,0.255894988775253,0.159040004014969,0.0743675008416176,0.715487599372864,0.401062816381454,0.425720930099487,0.142833366990089,0.280237793922424,2
1353,1051144,-99.0644578178968,19.2673806241449,2,34.0113487243652,0.0595724992454052,0.0842949971556664,0.0704075023531914,0.279792487621307,0.182909995317459,0.0963675007224083,0.597901165485382,0.369415998458862,0.416954129934311,0.127710491418839,0.340353816747665,4
1354,99547,-99.2991876016372,19.3786818878473,2,31.0245513916016,0.0410925000905991,0.0587200000882149,0.0560799986124039,0.113995000720024,0.117459997534752,0.081105001270771,0.340526252985001,0.129645943641663,0.126752942800522,0.0252265315502882,0.191391408443451,4
1355,3178529,-98.9736381426723,19.018367627387,2,20.5110836029053,0.0290750004351139,0.0530549995601177,0.046730000525713,0.324287503957748,0.186292499303818,0.0967250019311905,0.748098134994507,0.477988392114639,0.500426411628723,0.191086739301682,0.336608707904816,5
1356,1387243,-99.0625713558002,19.2280344147005,2,22.5080127716064,0.0354274995625019,0.0485449992120266,0.047995001077652,0.193910002708435,0.149415001273155,0.0793725028634071,0.603191316127777,0.295014202594757,0.299946874380112,0.0939647555351257,0.243956506252289,2
1357,2232586,-98.9253986119151,19.1291299019189,2,36.8456268310547,0.0479537472128868,0.0719750002026558,0.0859175026416779,0.200702488422394,0.220268756151199,0.189867496490479,0.400477945804596,0.218882665038109,0.211537748575211,0.061632364988327,0.328345447778702,5
1358,1822952,-98.8925202725163,19.1770999380909,2,31.228099822998,0.0426325015723705,0.0627074986696243,0.0742300003767014,0.195120006799698,0.196824997663498,0.131374999880791,0.448821246623993,0.235698983073235,0.228827252984047,0.0746262148022652,0.293754607439041,3
1359,2320911,-99.3169742442628,19.1186196130947,2,28.3928203582764,0.0218012500554323,0.0380537509918213,0.0361012518405914,0.195504993200302,0.12848749756813,0.071686252951622,0.688253223896027,0.326822817325592,0.319164156913757,0.108094803988934,0.219774723052979,4
1360,1730406,-99.0181047492362,19.1878797215004,2,21.7320442199707,0.0624187476933002,0.0894099995493889,0.105222500860691,0.214479997754097,0.187571257352829,0.143832504749298,0.341747403144836,0.199933812022209,0.198264360427856,0.059544462710619,0.328440278768539,5
1361,3077200,-98.984687420667,19.0302253891374,2,21.9094982147217,0.0489987507462502,0.0735012516379356,0.0859450027346611,0.232891261577606,0.221932500600815,0.139844998717308,0.460883140563965,0.269186168909073,0.266000628471375,0.093142956495285,0.338779479265213,3
1362,1693973,-98.9105764097271,19.1921916348641,2,36.1338539123535,0.0513912513852119,0.0672312527894974,0.0810225009918213,0.143296241760254,0.180819988250732,0.136503756046295,0.277612745761871,0.12896341085434,0.125148504972458,0.027025368064642,0.265113413333893,2
1363,3750991,-99.1719861574059,18.9512634756633,2,35.1568717956543,0.037627499550581,0.0563549995422363,0.0485449992120266,0.238680005073547,0.169929996132851,0.0801974982023239,0.661972343921661,0.362288415431976,0.380957633256912,0.124712131917477,0.282931804656982,1
1364,3594851,-99.0652663016525,18.9695891074593,2,32.542911529541,0.0341899991035461,0.0529174990952015,0.0492050014436245,0.219182506203651,0.157802507281303,0.082177497446537,0.633328676223755,0.331819891929626,0.337796479463577,0.111732669174671,0.263858050107956,2
1365,1868694,-98.9728296589166,19.1717100463862,2,38,0.0341074988245964,0.0533300004899502,0.0588025003671646,0.182277500629425,0.163742497563362,0.097412496805191,0.512174367904663,0.249922409653664,0.241296663880348,0.0799700692296028,0.252094447612762,5
1366,3224683,-98.9429157599554,19.0129777356823,2,37.6367607116699,0.0388650000095367,0.0564925000071526,0.0553099997341633,0.27624499797821,0.188217505812645,0.0944150015711784,0.666360020637512,0.398533463478088,0.419512510299683,0.148264601826668,0.318534165620804,4
